target,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
1,0.0,0.1176470588235294,1.0,0.1,0.06377242214152085,0.0,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.625,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.16176470588235292,0.5,0.30000000000000004,0.09513590844062947,1.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.15709254979641246,1.0,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.10714285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.058823529411764705,0.5,0.30000000000000004,0.02806206668867613,0.0,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.44642857142857145,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.25,0.75,0.0,0.11571475734565863,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.49999999999999994,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.47058823529411764,1.0,0.1,0.3076923076923077,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.28571428571428575,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0
1,0.0,0.6470588235294117,0.5,0.1,0.24969736986904373,0.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.125,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.2941176470588235,1.0,0.30000000000000004,0.05315285572796302,0.25,0.25,1.0,0.6666666666666667,0.0,1.0,1.0,0.33928571428571425,0.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.20588235294117646,1.0,0.2,0.09232970177176185,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.21428571428571425,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.5588235294117647,0.5,0.30000000000000004,0.3809838230439089,1.0,0.75,1.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.07352941176470588,1.0,0.6000000000000001,0.037746230879278087,0.5,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.5892857142857142,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.338235294117647,0.5,0.5,0.2718168812589414,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.5178571428571428,1.0,0.5,1.0,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.75,0.30000000000000004,0.33856058104985143,0.0,0.25,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.07352941176470588,1.0,0.30000000000000004,0.15538681633102236,1.0,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.25000000000000006,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.06789919665456146,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.10714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.8235294117647058,0.75,0.30000000000000004,0.847529437658193,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,1.0,0.6666666666666667,0.035714285714285754,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.07352941176470588,0.25,0.1,0.268460437988335,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.9821428571428572,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0,0.0,0.1176470588235294,0.5,0.0,0.056344228018047754,0.0,0.25,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.32142857142857145,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,0.06630351050951909,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.41071428571428575,1.0,0.5,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.30000000000000004,0.028942445251458126,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.16071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.47058823529411764,0.5,0.9,0.39391438318476946,1.0,1.0,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.32142857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.47058823529411764,0.5,0.1,0.43903378452734676,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.125,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
1,1.0,0.1176470588235294,1.0,0.2,0.06338725652030373,0.5,0.75,0.6666666666666667,0.3333333333333333,0.0,1.0,0.6666666666666667,0.32142857142857145,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.6470588235294117,0.5,1.0,0.28232640035215145,1.0,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,0.37499999999999994,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.3333333333333333,0.47058823529411764,1.0,0.0,0.14141080664685815,0.0,0.25,1.0,0.0,0.0,1.0,0.6666666666666667,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.029411764705882346,0.75,0.2,0.044018928139099814,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.3333333333333333,0.28571428571428575,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,1.0
1,0.3333333333333333,0.20588235294117646,0.5,0.9,0.2304941124683614,0.0,1.0,0.0,0.6666666666666667,0.5,0.0,0.0,0.25000000000000006,0.0,0.5,0.0,1.0,0.0,1.0,0.0
0,1.0,0.20588235294117646,0.5,0.0,0.3582590513920986,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.6666666666666667,0.875,0.5,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.6470588235294117,0.5,0.30000000000000004,0.5486959392538792,1.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.32142857142857145,0.5,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.75,0.30000000000000004,0.03769120721910421,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.6470588235294117,1.0,0.1,0.324254429404644,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6964285714285714,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.47058823529411764,0.5,0.0,0.49636843842852424,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.6666666666666667,0.2941176470588235,1.0,0.30000000000000004,0.1594585671838891,1.0,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.21428571428571425,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,1.0,0.5,0.09948277759436558,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.25000000000000006,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.0,0.19296797622977882,0.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.7678571428571428,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.14705882352941174,0.5,0.9,0.06382744580169472,0.5,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.28571428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.47058823529411764,1.0,0.30000000000000004,0.11483437878287663,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.1176470588235294,0.5,0.2,0.028227137669197756,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.07352941176470588,0.5,0.0,0.12418840101243535,0.5,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.4264705882352941,1.0,0.2,0.22180037416088919,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.07142857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.47058823529411764,0.5,0.6000000000000001,0.11131286453174864,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.23214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0
0,0.3333333333333333,0.6470588235294117,0.5,0.30000000000000004,0.3136898866512601,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.6666666666666667,0.1176470588235294,0.5,0.30000000000000004,0.15219544404093763,0.0,0.5,0.6666666666666667,1.0,0.0,0.0,0.6666666666666667,0.0892857142857143,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.16176470588235292,0.75,0.2,0.03906679872345109,0.75,0.75,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.38235294117647056,0.5,0.2,0.33564432706063607,1.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.21428571428571425,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.47058823529411764,0.5,0.30000000000000004,0.13321228128095083,0.25,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,0.5535714285714286,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.20588235294117646,0.5,0.30000000000000004,0.09276989105315285,1.0,0.75,0.3333333333333333,1.0,0.0,1.0,0.6666666666666667,0.07142857142857145,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.6666666666666667,0.25,1.0,0.6000000000000001,0.1138439528997469,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667,0.25000000000000006,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.029411764705882346,0.5,0.30000000000000004,0.09975789589523495,0.0,0.25,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.19642857142857145,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.1474634092659844,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.16176470588235292,0.5,0.2,0.10845163420270716,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666667,0.01785714285714285,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.16176470588235292,0.5,0.2,0.1352481567073842,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.14285714285714285,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.20588235294117646,0.5,0.0,0.13271706833938596,1.0,0.75,1.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,1.0
0,0.0,0.1176470588235294,0.5,0.8,0.035875426433366345,0.0,0.75,1.0,1.0,0.0,1.0,0.3333333333333333,0.035714285714285754,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.20588235294117646,0.5,0.0,0.04357873885770881,1.0,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25000000000000006,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.47058823529411764,0.75,0.9,0.10426983602949268,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0892857142857143,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.20588235294117646,0.0,0.9,0.1570375261362386,0.0,0.75,0.6666666666666667,0.6666666666666667,0.0,0.0,0.3333333333333333,0.21428571428571425,0.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,1.0,0.6000000000000001,0.09227467811158797,1.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.6029411764705882,1.0,0.30000000000000004,0.24738637614174097,0.0,0.25,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0892857142857143,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.2941176470588235,0.5,0.2,0.1641906019588423,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.0,0.07142857142857145,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.20588235294117646,0.0,0.2,0.16474083856058105,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.25000000000000006,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.20588235294117646,0.5,0.2,0.12462859029382635,0.0,0.5,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.42857142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.1176470588235294,0.5,0.0,0.10360955210740619,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.5892857142857142,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.0,0.20588235294117646,0.5,0.30000000000000004,0.17932210850665786,0.0,0.75,1.0,0.3333333333333333,1.0,0.0,0.0,0.10714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.0,0.1794871794871795,0.25,0.75,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.33928571428571425,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.6470588235294117,0.5,0.6000000000000001,0.39760096841641906,0.0,0.75,1.0,0.6666666666666667,0.0,0.0,1.0,0.5535714285714286,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.08823529411764706,0.5,0.2,0.06993507208099482,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.21428571428571425,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.38235294117647056,0.5,0.2,0.19709475074281943,0.0,0.25,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.4264705882352941,0.75,0.9,0.13832948167712117,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.125,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.029411764705882346,0.5,0.30000000000000004,0.02767690106745901,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,0.0,0.8035714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.25,0.0,0.11417409486079015,0.25,0.75,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.23214285714285715,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.20588235294117646,0.5,0.2,0.17453505007153078,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.49999999999999994,0.0,0.5,0.6666666666666667,0.6666666666666667,1.0,1.0,0.0
0,0.0,0.1176470588235294,0.5,0.6000000000000001,0.029987894794761747,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6071428571428572,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.8235294117647058,0.5,0.0,0.3453835149114119,1.0,0.5,1.0,0.6666666666666667,0.0,1.0,1.0,0.26785714285714285,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,1.0,0.6000000000000001,0.3022449653350941,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0892857142857143,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.2941176470588235,0.5,0.30000000000000004,0.0928799383735006,0.0,0.25,1.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.23214285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.029411764705882346,0.5,0.30000000000000004,0.13189171343677783,0.5,0.5,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.44642857142857145,1.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.0,0.03895675140310334,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.49999999999999994,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.08823529411764706,0.5,0.6000000000000001,0.026246285902938263,0.5,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.48214285714285715,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.0,0.041652910751623196,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,1.0,0.1,0.08858809287993837,0.0,0.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.26785714285714285,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.25,1.0,0.2,0.13728403213381754,0.75,0.75,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.2941176470588235,0.5,0.30000000000000004,0.041212721470232194,1.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.10714285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.029411764705882346,0.25,0.6000000000000001,0.05216242984483327,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.28571428571428575,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.1176470588235294,1.0,0.0,0.25272367117860683,0.0,1.0,0.6666666666666667,0.6666666666666667,0.5,1.0,0.3333333333333333,0.42857142857142855,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.47058823529411764,0.5,0.2,0.18542973478595798,0.0,0.5,0.0,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
0,1.0,0.38235294117647056,0.25,0.1,0.39809618135798397,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6071428571428572,0.0,0.5,0.0,1.0,0.0,1.0,0.0
1,1.0,0.16176470588235292,0.75,0.1,0.18399911962143722,0.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.48214285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.1176470588235294,0.0,0.30000000000000004,0.327335754374381,0.0,0.5,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.16071428571428575,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.75,0.9,0.08215032463959503,0.25,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.0,0.26785714285714285,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.049796412457356665,0.0,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,0.0,0.37499999999999994,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,0.0,0.2941176470588235,0.5,0.2,0.17029822823814242,0.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.0,0.47058823529411764,0.5,0.2,0.20408275558490152,0.0,0.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.19642857142857145,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.0,0.38235294117647056,0.0,0.2,0.23841751953339935,0.0,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.23214285714285715,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.0,0.47058823529411764,0.5,0.2,0.17585561791570375,0.0,1.0,1.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.41071428571428575,1.0,0.5,0.0,0.6666666666666667,1.0,0.0,0.0
1,1.0,0.47058823529411764,0.5,0.30000000000000004,0.1127434796962694,0.5,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.35714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.1176470588235294,0.5,0.30000000000000004,0.059480576647958625,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0535714285714286,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0,1.0,0.16176470588235292,0.5,0.6000000000000001,0.24061846594035435,0.25,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.37499999999999994,1.0,0.5,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.08823529411764706,0.5,0.0,0.3883569935072081,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.9107142857142858,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,0.3333333333333333,0.1176470588235294,0.5,0.2,0.040332342907450205,0.75,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
1,0.6666666666666667,0.20588235294117646,0.25,0.30000000000000004,0.06575327390778034,1.0,0.75,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.5357142857142858,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
1,1.0,0.07352941176470588,0.5,0.9,0.06597336854847584,0.0,0.75,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
1,0.6666666666666667,0.08823529411764706,1.0,0.0,0.0292175635523275,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.7857142857142858,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
0,1.0,0.2941176470588235,0.5,0.30000000000000004,0.3132496973698691,1.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.44642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.029411764705882346,0.0,0.0,0.05249257180587652,0.25,0.5,1.0,0.6666666666666667,0.0,0.0,1.0,0.28571428571428575,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,1.0
1,1.0,0.20588235294117646,0.5,0.30000000000000004,0.06729393639264884,0.0,0.25,0.6666666666666667,1.0,0.0,1.0,0.0,0.35714285714285715,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,1.0,0.1176470588235294,0.5,0.9,0.0710905689446462,0.0,0.75,0.3333333333333333,0.6666666666666667,0.0,1.0,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
1,0.0,0.1176470588235294,0.5,0.2,0.1280400572246066,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667,0.41071428571428575,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.3333333333333333,0.5147058823529411,0.75,0.6000000000000001,0.6333223286012986,0.25,0.75,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,1.0,0.23214285714285715,1.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.0,0.25,0.75,0.6000000000000001,0.17409486079013978,0.0,0.25,0.3333333333333333,0.6666666666666667,0.0,0.0,0.3333333333333333,0.125,0.5,0.5,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0
0,0.3333333333333333,0.20588235294117646,1.0,0.0,0.034885000550236606,0.0,1.0,1.0,0.6666666666666667,0.0,1.0,0.6666666666666667,0.30357142857142855,1.0,0.5,0.0,0.6666666666666667,1.0,1.0,0.0
1,0.3333333333333333,0.2941176470588235,0.5,0.2,0.15511169803015298,0.25,1.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.19642857142857145,1.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0
1,0.0,0.2941176470588235,0.5,0.30000000000000004,0.07444701221525256,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.6428571428571428,1.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1,1.0,0.2941176470588235,1.0,0.0,0.09750192582810609,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.32142857142857145,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
0,0.3333333333333333,0.8235294117647058,0.5,0.0,0.3938593595245956,0.25,0.25,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0892857142857143,1.0,0.5,0.0,1.0,0.0,0.0,0.0
0,0.0,0.20588235294117646,0.25,0.0,0.06558820292725871,0.0,0.75,1.0,0.6666666666666667,0.0,1.0,1.0,0.23214285714285715,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0
1,1.0,0.2941176470588235,0.5,0.0,0.06734896005282272,0.25,0.25,1.0,1.0,0.0,0.6666666666666667,0.0,0.25000000000000006,1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0
